Name,URL,Created At
"Shovel Belcha as per IS 274 (Part 1, Part 2 and Part 3)",/hand-tools-agriculture-forestry-and-garden-handtools1-shovel-belcha/search,13.08.2026
Pretilachlor Emulsifiable Concentrate (V3) Conforming To IS 15160,/live-plant-and-animal-material-and-accessories-and-supplies-fertilizers-and-plant-nutrients-and-herbicides-herbicides-pretilachlor-50-emulsifiable-concentrate-v3-conforming-to-is-15160/search,13.08.2026
Hoes Powrah as per IS 1759,/hoes-powrah/search,13.08.2026
Deltamethrin 1.25% (Ultra Low Volume) (V3) Conforming to IS 15227,/pesticides-or--pest-repellents-deltamethrin-1-2-ulv-ultra-low-volume-v2-conforming-to-is-15227/search,13.08.2026
Laboratory Refrigerator (V3),/laboratory-and-scientific-equipment-laboratory-cooling-equipment-laboratory-refrigerator-v3-/search,13.08.2026
Aviation Metal Shear,/cutting-and-crimping-and-punching-tools-aviation-metal-shear/search,13.08.2026
Open Jaw Wrenches (Spanners) (V2) As Per Is 2028,/tools-and-general-mahinery-hand-tools-wrenches-and-drivers-open-jaw-wrenches-spanners-v2-as-per-is-2028/search,13.08.2026
Hand Operated Screwdriver as per IS 844,/tools-and-general-mahinery-hand-tools-wrenches-and-drivers-hand-operated-screwdriver-as-per-is-844/search,13.08.2026
Ammonia solution 25%,/inorganic-compounds-ammonia-solution-25-/search,12.08.2026
Ammonium carbonate,/inorganic-compounds-ammonium-carbonate/search,12.08.2026
Single-use sharps container conforming to IS 18200,/medical-facility-products-medical-and-pharmaceutical-biohazard-disposal-products-single-use-sharps-container-conforming-to-is-18200/search,12.08.2026
Vaccine carrier conforming to IS 19099,/heat-and-cold-therapy-products-vaccine-carrier-conforming-to-is-19099/search,12.08.2026
Cervical Collar,/orthopedic-softgoods-for-upper-extremity-and-torso-cervical-collar/search,12.08.2026
Adjustable Axillary Crutches,/independent-living-aids-for-the-physically-challenged-ambulation-and-transfer-and-positioning-aids-for-the-physically-challenged-adjustable-axillary-crutches/search,12.08.2026
Medical Oxygen Gas Cylinders - Steel (Normalized) (V2),/oxygen-therapy-delivery-systems-and-devices-medical-oxygen-gas-cylinders-steel-normalized-v2-/search,12.08.2026
Foldable Wheelchair (Junior),/patient-transport-products-foldable-wheelchair-junior-/search,12.08.2026
Foldable Wheelchair (Adult),/patient-transport-products-foldable-wheelchair-adult-/search,12.08.2026
Cerebral Palsy Chair (Institutional Model),/independent-living-aids-for-the-physically-challenged-ambulation-and-transfer-and-positioning-aids-for-the-physically-challenged-cerebral-palsy-chair-institutional-model-/search,12.08.2026
Cerebral Palsy Chair (Domestic Model),/independent-living-aids-for-the-physically-challenged-ambulation-and-transfer-and-positioning-aids-for-the-physically-challenged-cerebral-palsy-chair-domestic-model-/search,12.08.2026
Artificial Insemination Straw Conforming to IS 13820,/veterinary-equipment-and-supplies-veterinary-artificial-insemination-equipment-and-supplies-artificial-insemination-straw-conforming-to-is-13820/search,12.08.2026
Bloodless Castrator Conforming to IS 10940,/veterinary-equipment-and-supplies-veterinary-equipment-bloodless-castrator-conforming-to-is-10940/search,12.08.2026
Dimethylformamide,/compounds-and-mixtures-mixtures-dimethylformamide/search,12.08.2026
Tris(hydroxymethyl)aminomethane,/compounds-and-mixtures-biochemicals-tris-hydroxymethyl-aminomethane/search,12.08.2026
ACETYLE ACETONE,/compounds-and-mixtures-organic-derivatives-and-substituted-compounds-acetyle-acetone/search,12.08.2026
Potassium Dichromate (V2),/inorganic-compounds-potassium-dichromate-v2-/search,12.08.2026
"Hydrofluoric acid, Aqueous Conforming to IS 10332 (In Kg)",/compounds-and-mixtures-fluorochemicals-hydrofluoric-acid-aqueous-conforming-to-is-10332-in-kg-/search,12.08.2026
"Hydrofluoric acid, Aqueous Conforming to IS 10332 (In Liter)",/compounds-and-mixtures-fluorochemicals-hydrofluoric-acid-aqueous-conforming-to-is-10332-in-liter-/search,12.08.2026
Enterprise Remote Access and Support Software,/software-networking-software-enterprise-remote-access-and-support-software/search,12.08.2026
Transport Incubator,/laboratory-incubating-equipment-transport-incubator/search,12.08.2026
Digital Signature Certificate (DSC) (V2),/software-content-management-software-digital-signature-certificate-v2/search,12.08.2026
Multipurpose or General Test Tubes (V2) as per IS 2618,/test-tubes-multipurpose-or-general-test-tubes-v2-as-conforming-to-is-2618/search,12.08.2026
Digital Storage Oscilloscope,/electric-measuring-and-testing-equipment-and-accessories-digital-storage-oscilloscope/search,12.08.2026
Graphite Adhesive Tape,/tape-graphite-adhesive-tape/search,12.08.2026
Automated rapid Mycobacterium Culture Differentiation and Sensitivity System (Liquid Culture),/laboratory-and-scientific-equipment-microorganism-propagation-and-transformation-media-and-kits-and-equipment-automated-rapid-mycobacterium-culture-differentiation-and-sensitivity-system-liquid-culture-/search,12.08.2026
High Speed Drill System for Neurosurgery & Spinal Surgery,/surgical-products-surgical-hand-drills-and-reamers-and-puncturing-instruments-and-accessories-and-related-products-high-speed-drill-system-for-neurosurgery-spinal-surgery/search,12.08.2026
Brain Knife Conforming to IS 6990,/surgical-products-surgical-cutting-instruments-and-snares-and-related-products-brain-knife-conforming-to-is-6990/search,12.08.2026
Integrated Powered Drill and Debrider system,/length-and-thickness-and-distance-measuring-instruments-integrated-powered-drill-and-debrider-system/search,11.08.2026
Dungaree for NDRF,/uniforms-dungaree-for-ndrf/search,11.08.2026
Static HF Transceiver as per MHA QR (V3),/fixed-network-equipment-and-components-static-hf-transceiver-as-per-mha-qr-v3-/search,11.08.2026
HF Manpack Transceiver as per MHA QR (V2),/fixed-network-equipment-and-components-hf-manpack-transceiver-as-per-mha-qr/search,11.08.2026
Digital UHF Repeater Sets as per MHA QR (V2),/fixed-network-equipment-and-components-digital-uhf-repeater-sets-as-per-mha-qr-v2-/search,11.08.2026
Digital UHF Base / Mobile Radio Sets as per MHA QR (V2),/fixed-network-equipment-and-components-digital-uhf-base-mobile-radio-sets-as-per-mha-qr-v2-/search,11.08.2026
Digital UHF Hand-Held Radio Sets as per MHA QR (V2),/fixed-network-equipment-and-components-digital-uhf-hand-held-radio-sets-as-per-mha-qr-v2-/search,11.08.2026
Digital VHF Repeater Set as per MHA QR,/fixed-network-equipment-and-components-digital-vhf-repeater-set-as-per-mha-qr/search,11.08.2026
Digital VHF Base / Mobile Transceiver Set as per MHA QR,/fixed-network-equipment-and-components-digital-vhf-base-mobile-transceiver-set-as-per-mha-qr/search,11.08.2026
Digital Hand-held VHF Transceiver as per MHA QR,/fixed-network-equipment-and-components-digital-hand-held-vhf-transceiver-as-per-mha-qr/search,11.08.2026
Boot Ankle Textile Jungle Boot Direct Moulded Pu Sole In Pairs as per FDDI specification,/boot-ankle-textile--jungle-boot--direct-moulded-pu-sole--in-pairs/search,11.08.2026
Test Sieves as per IS 460 (Part 1 and Part 2),/laboratory-sieves-and-sifting-equipment-and-supplies-test-sieves/search,11.08.2026
Laboratory Vials (V3),/general-laboratory-glassware-and-plasticware-and-supplies-laboratory-vials-v3-/search,11.08.2026
Laboratory Glassware Bottles (Aspirator Bottles) as per IS 1388 (Part 3),/general-laboratory-glassware-and-plasticware-and-supplies-laboratory-glassware-bottles-aspirator-bottles-as-per-is-1388-part-3-/search,11.08.2026
Laboratory Glassware Bottles (Conical Neck Bottles) as per IS 1388 (Part 2),/general-laboratory-glassware-and-plasticware-and-supplies-laboratory-glassware-bottles-conical-neck-bottles-as-per-is-1388-part-2-/search,11.08.2026
Laboratory Beakers (V3) Confirming to IS 2619,/general-laboratory-glassware-and-plasticware-and-supplies-laboratory-beakers-v3-confirming-to-is-2619/search,11.08.2026
"Gear Lubricants, Compounded (V2) Conforming to IS 2297",/lubricating-preparations-gear-lubricants-compounded-v2-conforming-to-is-2297/search,11.08.2026
Crawler Bulldozer (V3),/earth-moving-machinery-crawler-bulldozer-v3-/search,11.08.2026
Calcined Alumina as per SAIL specifications,/manufacturing-components-and-supplies-refractories-castables-calcined-alumina-grade-4-sail-/search,11.08.2026
Holmium Laser,/surgical-products-surgical-equipment-and-accessories-and-related-products-holmium-laser/search,11.08.2026
Water Fittings - Copper Alloy Float Valves (Horizontal Plunger Type) conforming to IS 1703,/valves-water-fittings-copper-alloy-float-valves-horizontal-plunger-type-conforming-to-is-1703/search,11.08.2026
Electronic Auto drain valve,/valves-electronic-auto-drain-valve/search,11.08.2026
Blind flange,/pipe-piping-and-pipe-fittings-pipe-blind-flanges-blind-flange/search,11.08.2026
Isopropyl Alcohol (2 - Propanol),/chemicals-including-bio-chemicals-and-gas-materials-solvents-oxygenated-solvents-isopropyl-alcohol-2-propanol-/search,11.08.2026
Intra Aortic Balon Pump (IABP),/surgical-products-open-heart-perfusion-equipment-and-monitors-and-accessories-and-related-products-intra-aortic-balon-pump-iabp-/search,11.08.2026
Book Scanners (V2),/computer-data-input-devices-book-scanners-v2-/search,11.08.2026
"Human Resource, Payroll and Employee Management Software",/business-function-specific-software-human-resource-payroll-and-employee-management-software/search,11.08.2026
Laboratory Graduated Cylinders as per IS 878,/laboratory-graduated-cylinders/search,11.08.2026
Laboratory Filter Papers (V2),/laboratory-and-scientific-equipment-laboratory-filtering-equipment-and-supplies-laboratory-filter-papers-v2-/search,11.08.2026
Replacement Wood Cutting Blades for Reciprocating Saw,/hand-tools-tool-attachment-and-accessories-replacement-wood-cutting-blades-for-reciprocating-saw/search,11.08.2026
Insulated wire stripper,/cutting-and-crimping-and-punching-tools-insulated-wire-stripper/search,11.08.2026
Glue gun,/hand-tools-power-tools-glue-gun/search,11.08.2026
"Twist Drills, Parallel Shank, Jobber Series as per IS 5101",/mining-and-well-drilling-machinery-and-accessories-well-drilling-and-operation-equipment-drilling-and-operation-machinery-hss-jobber-drills-is-5101/search,11.08.2026
Blanket (AF Blue) for CAPFs as per MHA Specifications (V3),/bedclothes-blanket-air-force-blue-for-capf-s-v3-as-per-mha-specifications/search,11.08.2026
Center Punch as per IS 7177,/cutting-and-crimping-and-punching-tools-center-punch/search,11.08.2026
Twist Drill (Parallel Shank) as per IS 5102 (V2),/hand-tools-tool-attachment-and-accessories-twist-drill-parallel-shank-is-5102-version-2-/search,11.08.2026
JigSaw Blade,/metal-cutting-machinery-and-accessories-metal-cutting-machine-attachments-jigsaw-blade/search,11.08.2026
Pipe Cutter,/cutting-and-crimping-and-punching-tools-pipe-cutter/search,11.08.2026
Electrode Holder as per IS 2641,/welding-and-soldering-and-brazing-accessories-electrode-holder/search,11.08.2026
Household Zig-Zag Sewing Machine/Head (V2) ISI Marked to IS 15449 (Part 1),/textile-working-machinery-and-equipment-and-accessories-household-zig-zag-sewing-machine-head-v2-isi-marked-to-is-15449-part-1-/search,11.08.2026
Lithium Battery For Use With Radio Set in Mobile Role as per MHA QRs,/batteries-and-generators-and-kinetic-power-transmission-batteries-and-cells-and-accessories-lithium-battery-for-use-with-radio-set-in-mobile-role-as-per-mha-qrs/search,11.08.2026
Multipurpose Grease for Automotive Applications (V3) Conforming to IS 12203,/lubricants-and-oils-and-greases-and-anti-corrosives-greases-multipurpose-grease-for-automotive-applications-v3-conforming-to-is-12203/search,11.08.2026
General Purpose Grease For Defence Applications (V3) Conforming to IS 507,/lubricants-and-oils-and-greases-and-anti-corrosives-greases-general-purpose-grease-for-defence-applications-v3-conforming-to-is-507/search,11.08.2026
Non Sparking Double Open Ended Spanner (V2),/hand-tools-wrenches-and-drivers-non-sparking-double-open-ended-spanner-version-2-0-/search,11.08.2026
Braille Paper conforming to IS 11647,/independent-living-aids-for-the-physically-challenged-communication-aids-for-the-physically-challenged-braille-paper-conforming-to-is-11647/search,11.08.2026
Medical X - Ray Films (V2),/printing-and-photographic-and-audio-and-visual-equipment-and-supplies-photographic-and-recording-media-still-picture-film-medical-x-ray-films-v2-/search,11.08.2026
Rigid Bronchoscope,/surgical-products-endoscopes-rigid-bronchoscope/search,11.08.2026
Resectoscope,/surgical-products-endoscopes-resectoscope/search,11.08.2026
Nessler Cylinder as per IS 4161,/general-laboratory-glassware-and-plasticware-and-supplies-nessler-cylinder-as-per-is-4161/search,11.08.2026
Spirit Burner-IS:323,/laboratory-heating-and-drying-equipments-spirit-burner/search,11.08.2026
PULLEY FOR EXHAUST FAN,/conveyors-and-accessories-pulley-for-exhaust-fan/search,11.08.2026
Resilient Couplings,/couplings-resilient-couplings/search,11.08.2026
Timing Belt,/batteries-and-generators-and-kinetic-power-transmission-drive-components-timing-belt/search,11.08.2026
V - Belts - Endless Narrow V - Belts for Industrial use as per IS 14261,/batteries-and-generators-and-kinetic-power-transmission-drive-components-v-belts-endless-narrow-v-belts-for-industrial-use-as-per-is-14261/search,11.08.2026
Sphagnum Dry Moss,/live-plant-and-animal-material-and-accessories-and-supplies-floriculture-and-silviculture-products-non-flowering-plants-sphagnum-dry-moss/search,11.08.2026
Soxhlet Extractors as per IS 10640,/laboratory-and-scientific-equipment-sampling-equipment-soxhlet-extractors-as-per-is-10640/search,11.08.2026
Mineral Mixtures For Supplementing Sheep And Goat Feeds - IS 10672,/live-plant-and-animal-material-and-accessories-and-supplies-animal-feed-livestock-feed-live-stock-feed-for-goat-farms/search,11.08.2026
Garlic Seed (V2),/live-plant-and-animal-material-and-accessories-and-supplies-seeds-and-bulbs-and-seedlings-and-cuttings-vegetable-seeds-and-seedlings-garlic-seed-v2-/search,11.08.2026
Glass Rods and Tubing for Laboratory Glassware confirming to IS 7374 (V3),/general-laboratory-glassware-and-plasticware-and-supplies-glass-rods-and-tubing-for-laboratory-glassware-confirming-to-is-7374-v3-/search,11.08.2026
Portable UV Disinfection Box for smart phone and accessories,/water-treatment-and-supply-equipment-portable-uv-disinfection-box-for-smart-phone-and-accessories/search,10.08.2026
Digital Medical Education Content and Learning Software,/educational-or-reference-software-digital-medical-education-content-and-learning-software/search,10.08.2026
Digital Multimeter,/digital-multimeter/search,10.08.2026
Dedicated Wide Format Document Scanner,/computer-data-input-devices-dedicated-wide-format-document-scanner/search,10.08.2026
Government Accounts and Bill Management Software,/software-finance-accounting-and-enterprise-resource-planning-erp-software-government-accounts-and-bill-management-software/search,10.08.2026
Examination and Academic Administration Automation Software (V2),/educational-or-reference-software-examination-and-academic-administration-automation-software-v2-/search,10.08.2026
Photocopier/Printer Trolley,/office-machines-and-their-supplies-and-accessories-printer-and-photocopier-and-facsimile-accessories-photocopier-printer-trolley/search,10.08.2026
Apron Feeder / Plough Feeder,/mining-and-well-drilling-machinery-and-accessories-mining-and-quarrying-machinery-and-equipment-screens-and-feeding-equipment-apron-feeder-v2-/search,10.08.2026
Liquified Petroleum Gas (LPG) (V2) Confirming to IS 4576,/gaseous-fuels-liquified-petroleum-gas-lpg-v2-confirming-to-is-457/search,10.08.2026
Data Logger Unit Storage,/measuring-and-observing-and-testing-instruments-indicating-and-recording-instruments-data-logger-unit-storage/search,10.08.2026
Digital Data Logger,/measuring-and-observing-and-testing-instruments-indicating-and-recording-instruments-digital-data-logger/search,10.08.2026
Braille Kit (V2),/independent-living-aids-for-the-physically-challenged-communication-aids-for-the-physically-challenged-braille-kit-v2-/search,10.08.2026
